1	2.173736
2	2.408506
3	2.276765
4	2.195693
5	2.261564
6	2.131512
7	2.253119
8	2.308856
9	2.221028
10	2.112933
11	2.391617
12	2.202449
13	2.232851
14	2.291966
15	2.182181
16	2.318990
17	2.315612
18	2.264942
19	2.178803
20	2.454110
21	2.290277
22	2.264942
23	2.317301
24	2.415263
25	2.346014
26	2.327435
27	2.278454
28	2.330813
29	2.302100
30	2.254808
31	2.339258
32	2.398373
33	2.242985
34	2.317301
35	2.346014
36	2.283521
37	2.318990
38	2.388239
39	2.357837
40	2.381483
41	2.271698
42	2.374727
43	2.248052
44	2.450731
45	2.332502
46	2.209205
47	2.411885
48	2.310545
49	2.322368
50	2.297033
51	2.349392
52	2.281832
53	2.352770
54	2.280143
55	2.214272
56	2.403440
57	2.280143
58	2.263253
59	2.248052
60	2.263253
61	2.364593
62	2.253119
63	2.367971
64	2.351081
65	2.131512
66	2.200760
67	2.281832
68	2.163602
69	2.293655
70	2.172047
71	2.209205
72	2.210894
73	2.124756
74	2.214272
75	2.133201
76	2.200760
77	2.172047
78	2.244674
79	2.148401
80	2.150091
81	2.160225
82	2.118000
83	2.251430
84	2.204138
85	2.249741
86	2.146713
87	2.275076
88	2.209205
89	2.084220
90	2.150091
91	2.033550
92	2.128134
93	2.102799
94	2.163602
95	2.126445
96	2.163602
97	2.173736
98	2.369660
99	2.048751
100	2.067330
101	2.182181
102	2.199071
103	2.156847
104	2.111243
105	2.062263
106	2.082531
107	2.053818
108	2.072397
109	2.268320
110	2.150091
111	2.283521
112	2.293655
113	2.330813
114	2.180492
115	2.175426
116	2.183870
117	2.347703
118	2.119688
119	2.133201
120	2.148401
121	2.139956
122	2.069019
123	2.041995
124	2.195693
125	2.217650
126	2.090976
127	2.118000
128	2.104488
129	2.190626
130	2.259875
131	2.290277
132	2.346014
133	2.356148
134	2.438909
135	2.374727
136	2.428775
137	2.432153
138	2.298722
139	2.251430
140	2.364593
141	2.268320
142	2.175426
143	2.188937
144	2.178803
145	2.242985
146	2.192315
147	2.330813
148	2.205827
149	2.151780
150	2.273387
151	2.166980
152	2.224406
153	2.229473
154	2.241296
155	2.354459
156	2.178803
157	2.369660
158	2.190626
159	2.205827
160	2.226095
161	2.315612
162	2.344325
163	2.202449
164	2.359526
165	2.318990
166	2.212583
167	2.381483
168	2.241296
169	2.226095
170	2.308856
171	2.158535
172	2.286899
173	2.283521
174	2.254808
175	2.246363
176	2.227784
177	2.308856
178	2.302100
179	2.232851
180	2.379794
181	2.312234
182	2.146713
183	2.204138
184	2.237918
185	2.344325
186	2.394995
187	2.222717
188	2.312234
189	2.356148
190	2.239607
