1	1.518407
2	1.548809
3	1.531919
4	1.668727
5	1.623124
6	1.670416
7	1.651837
8	1.653526
9	1.641703
10	1.646770
11	1.602856
12	1.628191
13	1.624813
14	1.564009
15	1.589344
16	1.641703
17	1.629880
18	1.695751
19	1.606234
20	1.624813
21	1.685617
22	1.783579
23	1.658593
24	1.714330
25	1.754866
26	1.756555
27	1.587655
28	1.663660
29	1.697440
30	1.712641
31	1.699129
32	1.677172
33	1.655215
34	1.688995
35	1.592722
36	1.624813
37	1.707574
38	1.655215
39	1.726153
40	1.656904
41	1.648459
42	1.677172
43	1.749799
44	1.665349
45	1.712641
46	1.577521
47	1.746421
48	1.592722
49	1.709263
50	1.682239
51	1.771756
52	1.663660
53	1.670416
54	1.705885
55	1.756555
56	1.729531
57	1.717708
58	1.707574
59	1.731220
60	1.629880
61	1.732909
62	1.690684
63	1.685617
64	1.739665
65	1.640014
66	1.656904
67	1.775134
68	1.650148
69	1.682239
70	1.726153
71	1.680550
72	1.729531
73	1.719397
74	1.776823
75	1.580899
76	1.631569
77	1.724464
78	1.687306
79	1.660282
80	1.709263
81	1.618057
82	1.599478
83	1.587655
84	1.612990
85	1.623124
86	1.705885
87	1.668727
88	1.748110
89	1.775134
90	1.707574
91	1.695751
92	1.759933
93	1.749799
94	1.790335
95	1.797091
96	1.790335
97	1.851139
98	1.793713
99	1.859584
100	1.675483
101	1.800469
102	1.778512
103	1.770067
104	1.776823
105	1.868028
106	1.768378
107	1.780201
108	1.737976
109	1.773445
110	1.734598
111	1.759933
112	1.741354
113	1.768378
114	1.781890
115	1.743043
116	1.710952
117	1.724464
118	1.802158
119	1.829182
120	1.817359
121	1.753177
122	1.734598
123	1.719397
124	1.687306
125	1.751488
126	1.829182
127	1.732909
128	1.746421
129	1.694062
130	1.737976
131	1.731220
132	1.732909
133	1.749799
134	1.751488
135	1.817359
136	1.829182
137	1.810603
138	1.785268
139	1.846071
140	1.688995
141	1.705885
142	1.807225
143	1.839315
144	1.724464
145	1.856206
146	1.746421
147	1.775134
148	1.827493
149	1.724464
150	1.734598
151	1.781890
152	1.749799
153	1.636636
154	1.677172
155	1.741354
156	1.732909
157	1.803847
158	1.710952
159	1.749799
160	1.795402
161	1.734598
162	1.737976
163	1.781890
164	1.727842
165	1.741354
166	1.712641
167	1.822426
168	1.761622
169	1.611301
170	1.665349
171	1.655215
172	1.612990
173	1.665349
174	1.634947
175	1.714330
176	1.636636
177	1.645081
178	1.721086
179	1.587655
180	1.700818
181	1.775134
182	1.523474
183	1.570765
184	1.611301
185	1.569076
186	1.602856
187	1.717708
188	1.587655
189	1.656904
190	1.585966
191	1.656904
192	1.660282
193	1.658593
194	1.646770
195	1.677172
196	1.748110
197	1.661971
198	1.754866
199	1.682239
200	1.601167
201	1.678861
202	1.754866
203	1.592722
204	1.596100
205	1.599478
206	1.636636
207	1.612990
208	1.653526
209	1.633258
210	1.582588
211	1.656904
212	1.535297
213	1.557253
214	1.641703
215	1.616368
216	1.640014
217	1.597789
218	1.660282
219	1.707574
220	1.661971
221	1.643392
222	1.616368
223	1.629880
224	1.694062
225	1.680550
226	1.731220
227	1.695751
228	1.636636
229	1.634947
230	1.618057
231	1.682239
232	1.567387
233	1.646770
234	1.611301
235	1.638325
236	1.592722
237	1.631569
238	1.572454
239	1.687306
240	1.641703
241	1.520095
242	1.574143
243	1.535297
244	1.589344
245	1.604545
246	1.611301
247	1.667038
248	1.623124
249	1.621435
250	1.665349
251	1.667038
252	1.545430
253	1.616368
254	1.763311
255	1.716019
256	1.692373
257	1.722775
258	1.716019
259	1.656904
260	1.618057
261	1.548809
262	1.670416
263	1.687306
264	1.770067
265	1.771756
266	1.636636
267	1.754866
268	1.683928
269	1.660282
270	1.665349
271	1.628191
272	1.758244
273	1.773445
274	1.759933
275	1.841005
276	1.709263
277	1.751488
278	1.680550
279	1.584277
280	1.702507
281	1.562320
282	1.687306
283	1.599478
284	1.660282
285	1.548809
286	1.646770
287	1.705885
288	1.658593
289	1.621435
290	1.721086
291	1.619746
292	1.663660
293	1.685617
294	1.700818
295	1.675483
296	1.673794
297	1.717708
298	1.724464
299	1.778512
300	1.655215
301	1.724464
302	1.771756
303	1.712641
304	1.709263
305	1.812292
306	1.731220
307	1.655215
308	1.722775
309	1.813981
310	1.739665
311	1.744732
312	1.775134
313	1.726153
314	1.744732
315	1.694062
316	1.705885
317	1.754866
318	1.716019
319	1.719397
320	1.716019
321	1.678861
322	1.803847
323	1.667038
324	1.743043
325	1.665349
326	1.705885
327	1.704196
328	1.665349
329	1.741354
330	1.611301
331	1.702507
332	1.656904
333	1.727842
334	1.817359
335	1.682239
336	1.651837
337	1.704196
338	1.658593
339	1.675483
340	1.628191
341	1.607923
342	1.683928
343	1.634947
344	1.716019
345	1.591033
346	1.536985
347	1.675483
348	1.594411
349	1.655215
350	1.682239
351	1.621435
352	1.754866
353	1.655215
354	1.592722
355	1.695751
356	1.692373
357	1.591033
358	1.565698
359	1.675483
360	1.640014
361	1.670416
362	1.680550
363	1.709263
364	1.638325
365	1.661971
366	1.680550
367	1.616368
368	1.737976
369	1.692373
370	1.756555
371	1.754866
372	1.641703
373	1.624813
374	1.636636
375	1.732909
376	1.729531
377	1.582588
378	1.626502
379	1.536985
380	1.636636
381	1.584277
382	1.607923
383	1.574143
384	1.658593
385	1.525163
386	1.633258
387	1.618057
388	1.697440
389	1.683928
390	1.670416
391	1.658593
392	1.553875
393	1.687306
394	1.695751
395	1.640014
396	1.616368
397	1.712641
398	1.682239
399	1.653526
400	1.628191
401	1.580899
402	1.589344
403	1.591033
404	1.634947
405	1.727842
406	1.655215
407	1.700818
408	1.714330
409	1.732909
410	1.665349
411	1.744732
412	1.587655
413	1.584277
414	1.640014
415	1.650148
416	1.557253
417	1.585966
418	1.621435
419	1.596100
420	1.582588
421	1.629880
422	1.521785
423	1.621435
424	1.572454
425	1.631569
426	1.626502
427	1.580899
428	1.631569
429	1.722775
430	1.667038
431	1.717708
432	1.695751
433	1.611301
434	1.636636
435	1.606234
436	1.663660
437	1.614679
438	1.580899
439	1.643392
440	1.596100
441	1.624813
442	1.550497
443	1.665349
444	1.685617
445	1.697440
446	1.633258
447	1.535297
448	1.569076
449	1.636636
450	1.621435
451	1.520095
452	1.629880
453	1.553875
454	1.661971
455	1.570765
456	1.531919
457	1.651837
458	1.690684
459	1.628191
460	1.626502
461	1.702507
462	1.580899
463	1.692373
464	1.685617
465	1.667038
466	1.572454
467	1.629880
468	1.707574
469	1.650148
470	1.714330
471	1.697440
472	1.607923
473	1.655215
474	1.667038
475	1.548809
476	1.732909
477	1.653526
478	1.656904
479	1.629880
480	1.670416
481	1.629880
482	1.702507
483	1.585966
484	1.660282
485	1.575832
486	1.611301
487	1.585966
488	1.531919
489	1.611301
490	1.626502
491	1.661971
492	1.672105
493	1.739665
494	1.709263
495	1.704196
496	1.670416
497	1.640014
498	1.530230
499	1.672105
500	1.496450
501	1.547120
502	1.552187
503	1.555564
504	1.553875
505	1.552187
506	1.575832
507	1.688995
508	1.516718
509	1.645081
510	1.643392
511	1.658593
512	1.585966
513	1.582588
514	1.516718
515	1.601167
516	1.616368
517	1.634947
518	1.754866
519	1.629880
520	1.732909
521	1.624813
522	1.638325
523	1.633258
524	1.640014
525	1.626502
526	1.656904
527	1.640014
528	1.680550
529	1.712641
530	1.596100
531	1.626502
532	1.697440
533	1.722775
534	1.717708
535	1.734598
536	1.709263
537	1.710952
538	1.781890
539	1.704196
540	1.768378
541	1.714330
542	1.712641
543	1.753177
544	1.754866
545	1.707574
546	1.819048
547	1.692373
548	1.737976
549	1.768378
550	1.778512
551	1.717708
552	1.797091
553	1.781890
554	1.765000
555	1.846071
556	1.741354
557	1.778512
558	1.754866
559	1.819048
560	1.761622
561	1.734598
562	1.672105
563	1.680550
564	1.700818
565	1.640014
566	1.717708
567	1.716019
568	1.677172
569	1.869717
570	1.734598
571	1.759933
572	1.697440
573	1.737976
574	1.661971
575	1.607923
576	1.653526
577	1.729531
578	1.695751
579	1.732909
580	1.638325
581	1.710952
582	1.683928
583	1.763311
584	1.793713
585	1.690684
586	1.741354
587	1.822426
588	1.888296
589	1.726153
590	1.763311
591	1.621435
592	1.737976
593	1.709263
594	1.842693
595	1.835937
596	1.830871
597	1.753177
598	1.646770
599	1.732909
600	1.658593
601	1.612990
602	1.653526
603	1.727842
604	1.832560
605	1.636636
606	1.677172
607	1.626502
608	1.680550
609	1.717708
610	1.732909
611	1.753177
612	1.697440
613	1.712641
614	1.705885
615	1.685617
616	1.670416
617	1.753177
618	1.792024
619	1.702507
620	1.680550
621	1.743043
622	1.803847
623	1.756555
624	1.685617
625	1.825804
626	1.634947
627	1.754866
628	1.685617
629	1.726153
630	1.606234
631	1.719397
632	1.737976
633	1.749799
634	1.688995
635	1.716019
636	1.677172
637	1.665349
638	1.722775
639	1.773445
640	1.732909
641	1.763311
642	1.700818
643	1.567387
644	1.682239
645	1.685617
646	1.722775
647	1.687306
648	1.766689
649	1.695751
650	1.665349
651	1.660282
652	1.687306
653	1.678861
654	1.683928
655	1.726153
656	1.778512
657	1.705885
658	1.599478
659	1.633258
660	1.705885
661	1.572454
662	1.717708
663	1.667038
664	1.582588
665	1.645081
666	1.646770
667	1.682239
668	1.714330
669	1.604545
670	1.721086
671	1.705885
672	1.727842
673	1.646770
674	1.683928
675	1.656904
676	1.819048
677	1.727842
678	1.763311
679	1.660282
680	1.680550
681	1.606234
682	1.673794
683	1.542052
684	1.579210
685	1.700818
686	1.672105
687	1.790335
688	1.653526
689	1.690684
690	1.592722
691	1.567387
692	1.672105
693	1.591033
694	1.636636
695	1.629880
696	1.680550
697	1.655215
698	1.567387
699	1.670416
700	1.707574
701	1.575832
702	1.672105
703	1.540364
704	1.531919
705	1.628191
706	1.726153
707	1.638325
708	1.700818
709	1.616368
710	1.665349
711	1.661971
712	1.643392
713	1.607923
714	1.650148
715	1.661971
716	1.707574
717	1.645081
718	1.604545
719	1.528541
720	1.646770
721	1.694062
722	1.582588
723	1.614679
724	1.606234
725	1.722775
726	1.660282
727	1.624813
728	1.677172
729	1.612990
730	1.609612
731	1.607923
732	1.547120
733	1.628191
734	1.574143
735	1.585966
736	1.542052
737	1.528541
738	1.548809
739	1.587655
740	1.609612
741	1.626502
742	1.545430
743	1.638325
744	1.542052
745	1.543741
746	1.606234
747	1.548809
748	1.607923
749	1.619746
750	1.477871
751	1.633258
752	1.709263
753	1.629880
754	1.650148
755	1.626502
756	1.692373
757	1.567387
758	1.579210
759	1.570765
760	1.558942
761	1.655215
762	1.628191
763	1.575832
764	1.540364
765	1.619746
766	1.665349
767	1.658593
768	1.634947
769	1.648459
770	1.575832
771	1.604545
772	1.665349
773	1.611301
774	1.547120
775	1.640014
776	1.511651
777	1.526852
778	1.579210
779	1.695751
780	1.726153
781	1.542052
782	1.471115
783	1.594411
784	1.638325
785	1.612990
786	1.697440
787	1.528541
788	1.675483
789	1.651837
790	1.677172
791	1.589344
792	1.683928
793	1.591033
794	1.783579
795	1.648459
796	1.721086
797	1.680550
798	1.697440
799	1.690684
800	1.675483
801	1.722775
802	1.565698
803	1.707574
804	1.697440
805	1.743043
806	1.650148
807	1.746421
808	1.688995
809	1.658593
810	1.763311
811	1.746421
812	1.776823
813	1.732909
814	1.771756
815	1.668727
816	1.682239
817	1.719397
818	1.623124
819	1.688995
820	1.744732
821	1.655215
822	1.729531
823	1.651837
824	1.682239
825	1.569076
826	1.697440
827	1.621435
828	1.714330
829	1.737976
830	1.609612
831	1.621435
832	1.601167
833	1.650148
834	1.634947
835	1.619746
836	1.564009
837	1.683928
838	1.540364
839	1.678861
840	1.572454
841	1.504895
842	1.509962
843	1.558942
844	1.685617
845	1.579210
846	1.508273
847	1.658593
848	1.695751
849	1.569076
850	1.619746
851	1.663660
852	1.661971
853	1.572454
854	1.688995
855	1.611301
856	1.724464
857	1.634947
858	1.633258
859	1.545430
860	1.562320
861	1.714330
862	1.660282
863	1.548809
864	1.552187
865	1.623124
866	1.565698
867	1.555564
868	1.680550
869	1.673794
870	1.634947
871	1.638325
872	1.633258
873	1.660282
874	1.511651
875	1.599478
876	1.623124
877	1.493072
878	1.526852
879	1.423823
880	1.562320
881	1.565698
882	1.602856
883	1.665349
884	1.607923
885	1.678861
886	1.646770
887	1.699129
888	1.650148
889	1.702507
890	1.663660
891	1.614679
892	1.653526
893	1.695751
894	1.675483
895	1.653526
896	1.594411
897	1.628191
898	1.726153
899	1.609612
900	1.614679
901	1.648459
902	1.565698
903	1.567387
904	1.629880
905	1.614679
906	1.574143
907	1.587655
908	1.536985
909	1.516718
910	1.611301
911	1.572454
912	1.565698
913	1.558942
914	1.638325
915	1.646770
916	1.520095
917	1.555564
918	1.601167
919	1.638325
920	1.667038
921	1.646770
922	1.704196
923	1.638325
924	1.634947
925	1.638325
926	1.660282
927	1.668727
928	1.645081
929	1.683928
930	1.729531
931	1.702507
932	1.695751
933	1.607923
934	1.621435
935	1.667038
936	1.607923
937	1.739665
938	1.488005
939	1.530230
940	1.584277
941	1.604545
942	1.579210
943	1.636636
944	1.633258
945	1.694062
946	1.650148
947	1.611301
948	1.596100
949	1.584277
950	1.606234
951	1.612990
952	1.643392
953	1.640014
954	1.721086
955	1.638325
956	1.709263
957	1.634947
958	1.658593
959	1.638325
960	1.650148
961	1.607923
962	1.704196
963	1.618057
964	1.591033
965	1.569076
966	1.634947
967	1.526852
968	1.525163
969	1.488005
970	1.579210
971	1.547120
972	1.618057
973	1.542052
974	1.535297
975	1.714330
976	1.623124
977	1.634947
978	1.624813
979	1.653526
980	1.591033
981	1.640014
982	1.688995
983	1.694062
984	1.623124
985	1.538674
986	1.651837
987	1.567387
988	1.601167
989	1.626502
990	1.668727
991	1.683928
992	1.736287
993	1.650148
994	1.722775
995	1.683928
996	1.746421
997	1.797091
998	1.729531
999	1.724464
1000	1.626502
