00000;1409823190;601410
00001;1409823190;701889
00002;1409823190;801225
00003;1409823190;901652
00004;1409823191;2079
00005;1409823191;101449
00006;1409823191;201882
00007;1409823191;301276
00008;1409823191;401688
00009;1409823191;502116
00010;1409823191;601493
00011;1409823191;701917
00012;1409823191;801281
00013;1409823191;901691
00014;1409823192;2118
00015;1409823192;101479
00016;1409823192;201900
00017;1409823192;301290
00018;1409823192;401702
00019;1409823192;502133
00020;1409823192;601514
00021;1409823192;701973
00022;1409823192;801266
00023;1409823192;901718
00024;1409823193;1313
00025;1409823193;101734
00026;1409823193;202174
00027;1409823193;301604
00028;1409823193;402029
00029;1409823193;501412
00030;1409823193;601831
00031;1409823193;701214
00032;1409823193;801638
00033;1409823193;902067
00034;1409823194;1402
00035;1409823194;101854
00036;1409823194;201276
00037;1409823194;301726
00038;1409823194;401138
00039;1409823194;501611
00040;1409823194;602069
00041;1409823194;701419
00042;1409823194;801879
00043;1409823194;901292
00044;1409823195;1736
00045;1409823195;101152
00046;1409823195;201605
00047;1409823195;302063
00048;1409823195;401402
00049;1409823195;501843
00050;1409823195;601245
00051;1409823195;701699
00052;1409823195;802152
00053;1409823195;901505
00054;1409823196;1954
00055;1409823196;101343
00056;1409823196;201832
00057;1409823196;301243
00058;1409823196;401703
00059;1409823196;502161
00060;1409823196;601520
00061;1409823196;701975
00062;1409823196;801354
00063;1409823196;901795
00064;1409823197;1196
00065;1409823197;101651
00066;1409823197;202113
00067;1409823197;301462
00068;1409823197;401908
00069;1409823197;501315
00070;1409823197;601757
00071;1409823197;701163
00072;1409823197;801624
00073;1409823197;902076
00074;1409823198;1432
00075;1409823198;101886
00076;1409823198;201293
00077;1409823198;301713
00078;1409823198;402143
00079;1409823198;501531
00080;1409823198;601954
00081;1409823198;701391
00082;1409823198;801807
00083;1409823198;901182
00084;1409823199;1612
00085;1409823199;102084
00086;1409823199;201468
00087;1409823199;301885
00088;1409823199;401283
00089;1409823199;501737
00090;1409823199;602170
00091;1409823199;701561
00092;1409823199;801990
00093;1409823199;901418
00094;1409823200;1831
00095;1409823200;101205
00096;1409823200;201616
00097;1409823200;302082
00098;1409823200;401474
00099;1409823200;501916
00100;1409823200;601363
00101;1409823200;701816
00102;1409823200;801250
00103;1409823200;901703
00104;1409823201;2170
00105;1409823201;101581
00106;1409823201;202052
00107;1409823201;301377
00108;1409823201;401828
00109;1409823201;501253
00110;1409823201;601673
00111;1409823201;702098
00112;1409823201;801482
00113;1409823201;901982
00114;1409823202;1373
00115;1409823202;101816
00116;1409823202;201232
00117;1409823202;301682
00118;1409823202;402139
00119;1409823202;501517
00120;1409823202;601961
00121;1409823202;701370
00122;1409823202;801808
00123;1409823202;902246
00124;1409823203;1634
00125;1409823203;102046
00126;1409823203;201424
00127;1409823203;301880
00128;1409823203;401284
00129;1409823203;501714
00130;1409823203;602161
00131;1409823203;701538
00132;1409823203;801983
00133;1409823203;901381
00134;1409823204;1820
00135;1409823204;101210
00136;1409823204;201653
00137;1409823204;302096
00138;1409823204;401484
00139;1409823204;501926
00140;1409823204;601331
00141;1409823204;701822
00142;1409823204;801234
00143;1409823204;901677
00144;1409823205;2134
00145;1409823205;101541
00146;1409823205;202000
00147;1409823205;301414
00148;1409823205;401867
00149;1409823205;501268
00150;1409823205;601732
00151;1409823205;702188
00152;1409823205;801578
00153;1409823205;902030
00154;1409823206;1444
00155;1409823206;101904
00156;1409823206;201289
00157;1409823206;301691
00158;1409823206;402120
00159;1409823206;501521
00160;1409823206;601982
00161;1409823206;701399
00162;1409823206;801857
00163;1409823206;901248
00164;1409823207;1691
00165;1409823207;102119
00166;1409823207;201524
00167;1409823207;301951
00168;1409823207;401321
00169;1409823207;501777
00170;1409823207;602233
00171;1409823207;701628
00172;1409823207;802096
00173;1409823207;901472
00174;1409823208;1885
00175;1409823208;101249
00176;1409823208;201649
00177;1409823208;302058
00178;1409823208;401460
00179;1409823208;501859
00180;1409823208;602293
00181;1409823208;701628
00182;1409823208;802049
00183;1409823208;901468
00184;1409823209;1881
00185;1409823209;102300
00186;1409823209;201641
00187;1409823209;302048
00188;1409823209;401469
00189;1409823209;501868
00190;1409823209;602303
00191;1409823209;701640
00192;1409823209;802063
00193;1409823209;901476
00194;1409823210;1888
00195;1409823210;102306
00196;1409823210;201648
00197;1409823210;302055
00198;1409823210;401475
00199;1409823210;501874
00200;1409823210;602310
00201;1409823210;701675
00202;1409823210;802173
00203;1409823210;901572
00204;1409823211;1984
00205;1409823211;101378
00206;1409823211;201867
00207;1409823211;301284
00208;1409823211;401734
00209;1409823211;502190
00210;1409823211;601596
00211;1409823211;702047
00212;1409823211;801444
00213;1409823211;901884
00214;1409823212;1347
00215;1409823212;101790
00216;1409823212;202281
00217;1409823212;301668
00218;1409823212;402083
00219;1409823212;501494
00220;1409823212;601904
00221;1409823212;701290
00222;1409823212;801739
00223;1409823212;902202
00224;1409823213;1592
00225;1409823213;102079
00226;1409823213;201513
00227;1409823213;301973
00228;1409823213;401374
00229;1409823213;501835
00230;1409823213;602316
00231;1409823213;701714
00232;1409823213;802178
00233;1409823213;901567
00234;1409823214;2018
00235;1409823214;101442
00236;1409823214;201879
00237;1409823214;302322
00238;1409823214;401713
00239;1409823214;502161
00240;1409823214;601546
00241;1409823214;701999
00242;1409823214;801344
00243;1409823214;901794
00244;1409823215;2254
00245;1409823215;101669
00246;1409823215;202132
00247;1409823215;301535
00248;1409823215;401995
00249;1409823215;501379
00250;1409823215;601828
00251;1409823215;702298
00252;1409823215;801680
00253;1409823215;902136
00254;1409823216;1604
00255;1409823216;102055
00256;1409823216;201453
00257;1409823216;301863
00258;1409823216;402287
00259;1409823216;501618
00260;1409823216;602027
00261;1409823216;701384
00262;1409823216;801789
00263;1409823216;902208
00264;1409823217;1608
00265;1409823217;102100
00266;1409823217;201538
00267;1409823217;301997
00268;1409823217;401431
00269;1409823217;501880
00270;1409823217;602346
00271;1409823217;701718
00272;1409823217;802180
00273;1409823217;901584
00274;1409823218;2053
00275;1409823218;101476
00276;1409823218;201926
00277;1409823218;301334
00278;1409823218;401770
00279;1409823218;502225
00280;1409823218;601528
00281;1409823218;702019
00282;1409823218;801429
00283;1409823218;901870
00284;1409823219;2324
00285;1409823219;101669
00286;1409823219;202122
00287;1409823219;301556
00288;1409823219;402002
00289;1409823219;501449
00290;1409823219;601899
00291;1409823219;702362
00292;1409823219;801737
00293;1409823219;902195
00294;1409823220;1697
00295;1409823220;102153
00296;1409823220;201563
00297;1409823220;302003
00298;1409823220;401347
00299;1409823220;501791
00300;1409823220;602245
00301;1409823220;701651
00302;1409823220;802105
00303;1409823220;901523
00304;1409823221;2033
00305;1409823221;101448
00306;1409823221;201887
00307;1409823221;302338
00308;1409823221;401483
00309;1409823221;501907
00310;1409823221;602324
00311;1409823221;701706
00312;1409823221;802160
00313;1409823221;901593
00314;1409823222;2042
00315;1409823222;101444
00316;1409823222;201903
00317;1409823222;302360
00318;1409823222;401734
00319;1409823222;502187
00320;1409823222;601585
00321;1409823222;702070
00322;1409823222;801442
00323;1409823222;901874
00324;1409823223;2350
00325;1409823223;101744
00326;1409823223;202195
00327;1409823223;301586
00328;1409823223;402027
00329;1409823223;501423
00330;1409823223;601858
00331;1409823223;702311
00332;1409823223;801683
00333;1409823223;902170
00334;1409823224;1585
00335;1409823224;102057
00336;1409823224;201442
00337;1409823224;301884
00338;1409823224;402340
00339;1409823224;501710
00340;1409823224;602159
00341;1409823224;701591
00342;1409823224;802042
00343;1409823224;901441
00344;1409823225;1938
00345;1409823225;102399
00346;1409823225;201788
00347;1409823225;302241
00348;1409823225;401591
00349;1409823225;502000
00350;1409823225;602433
00351;1409823225;701772
00352;1409823225;802187
00353;1409823225;901589
00354;1409823226;1999
00355;1409823226;102418
00356;1409823226;201758
00357;1409823226;302165
00358;1409823226;401607
00359;1409823226;502047
00360;1409823226;601447
00361;1409823226;701881
00362;1409823226;802340
00363;1409823226;901714
00364;1409823227;2162
00365;1409823227;101618
00366;1409823227;202109
00367;1409823227;301503
00368;1409823227;401952
00369;1409823227;502411
00370;1409823227;601804
00371;1409823227;702261
00372;1409823227;801671
00373;1409823227;902117
00374;1409823228;1544
00375;1409823228;101994
00376;1409823228;201402
00377;1409823228;301838
00378;1409823228;402294
00379;1409823228;501638
00380;1409823228;602094
00381;1409823228;701499
00382;1409823228;801942
00383;1409823228;902386
00384;1409823229;1772
00385;1409823229;102218
00386;1409823229;201626
00387;1409823229;302062
00388;1409823229;401481
00389;1409823229;501918
00390;1409823229;602381
00391;1409823229;701762
00392;1409823229;802221
00393;1409823229;901632
00394;1409823230;2080
00395;1409823230;101494
00396;1409823230;201940
00397;1409823230;302395
00398;1409823230;401784
00399;1409823230;502230
00400;1409823230;601643
00401;1409823230;702045
00402;1409823230;802475
00403;1409823230;901806
00404;1409823231;2217
00405;1409823231;101642
00406;1409823231;202054
00407;1409823231;302474
00408;1409823231;401811
00409;1409823231;502217
00410;1409823231;601643
00411;1409823231;702041
00412;1409823231;802481
00413;1409823231;901815
00414;1409823232;2236
00415;1409823232;101644
00416;1409823232;202051
00417;1409823232;302457
00418;1409823232;401795
00419;1409823232;502200
00420;1409823232;601629
00421;1409823232;702017
00422;1409823232;802438
00423;1409823232;901818
00424;1409823233;2318
00425;1409823233;101650
00426;1409823233;202113
00427;1409823233;301484
00428;1409823233;401868
00429;1409823233;502276
00430;1409823233;601657
00431;1409823233;702059
00432;1409823233;802478
00433;1409823233;901817
00434;1409823234;2218
00435;1409823234;101663
00436;1409823234;202020
00437;1409823234;302430
00438;1409823234;401758
00439;1409823234;502160
00440;1409823234;601546
00441;1409823234;701947
00442;1409823234;802360
00443;1409823234;901685
00444;1409823235;2080
00445;1409823235;102491
00446;1409823235;201835
00447;1409823235;302241
00448;1409823235;401667
00449;1409823235;502027
00450;1409823235;602442
00451;1409823235;701769
00452;1409823235;802166
00453;1409823235;901640
00454;1409823236;2029
00455;1409823236;102450
00456;1409823236;201776
00457;1409823236;302175
00458;1409823236;401588
00459;1409823236;501981
00460;1409823236;602389
00461;1409823236;701722
00462;1409823236;802123
00463;1409823236;901513
00464;1409823237;1899
00465;1409823237;102324
00466;1409823237;201711
00467;1409823237;302118
00468;1409823237;401481
00469;1409823237;501876
00470;1409823237;602281
00471;1409823237;701704
00472;1409823237;802105
00473;1409823237;901514
00474;1409823238;1959
00475;1409823238;102422
00476;1409823238;201797
00477;1409823238;302249
00478;1409823238;401660
00479;1409823238;502108
00480;1409823238;601507
00481;1409823238;701948
00482;1409823238;802408
00483;1409823238;901792
00484;1409823239;2294
00485;1409823239;101702
00486;1409823239;202159
00487;1409823239;301606
00488;1409823239;402042
00489;1409823239;502497
00490;1409823239;601864
00491;1409823239;702315
00492;1409823239;801709
00493;1409823239;902160
00494;1409823240;1555
00495;1409823240;102548
00496;1409823240;201925
00497;1409823240;302332
00498;1409823240;401715
00499;1409823240;502137
00500;1409823240;601601
00501;1409823240;702055
00502;1409823240;802512
00503;1409823240;901898
00504;1409823241;2343
00505;1409823241;101721
00506;1409823241;202175
00507;1409823241;301622
00508;1409823241;402063
00509;1409823241;502518
00510;1409823241;601888
00511;1409823241;702342
00512;1409823241;801737
00513;1409823241;902183
00514;1409823242;1677
00515;1409823242;102125
00516;1409823242;201541
00517;1409823242;301980
00518;1409823242;402434
00519;1409823242;501805
00520;1409823242;602251
00521;1409823242;701663
00522;1409823242;802115
00523;1409823242;901564
00524;1409823243;2065
00525;1409823243;102519
00526;1409823243;201952
00527;1409823243;302412
00528;1409823243;401786
00529;1409823243;502235
00530;1409823243;601656
00531;1409823243;702099
00532;1409823243;802565
00533;1409823243;901950
00534;1409823244;2406
00535;1409823244;101778
00536;1409823244;202223
00537;1409823244;301655
00538;1409823244;402104
00539;1409823244;502546
00540;1409823244;601887
00541;1409823244;702308
00542;1409823244;801728
00543;1409823244;902137
00544;1409823245;1618
00545;1409823245;102028
00546;1409823245;202504
00547;1409823245;301877
00548;1409823245;402338
00549;1409823245;501749
00550;1409823245;602206
00551;1409823245;701639
00552;1409823245;802090
00553;1409823245;902497
00554;1409823246;1862
00555;1409823246;102304
00556;1409823246;201728
00557;1409823246;302162
00558;1409823246;401586
00559;1409823246;502024
00560;1409823246;602446
00561;1409823246;701828
00562;1409823246;802272
00563;1409823246;901691
00564;1409823247;2128
00565;1409823247;101619
00566;1409823247;202095
00567;1409823247;302570
00568;1409823247;401945
00569;1409823247;502388
00570;1409823247;601746
00571;1409823247;702239
00572;1409823247;801667
00573;1409823247;902106
00574;1409823248;1566
00575;1409823248;102011
00576;1409823248;202466
00577;1409823248;301841
00578;1409823248;402288
00579;1409823248;501695
00580;1409823248;602137
00581;1409823248;701542
00582;1409823248;801980
00583;1409823248;902429
00584;1409823249;1794
00585;1409823249;102315
00586;1409823249;201737
00587;1409823249;302186
00588;1409823249;401617
00589;1409823249;502053
00590;1409823249;602505
00591;1409823249;701889
00592;1409823249;802331
00593;1409823249;901726
00594;1409823250;2155
00595;1409823250;101643
00596;1409823250;202085
00597;1409823250;302553
00598;1409823250;401928
00599;1409823250;502382
00600;1409823250;601797
00601;1409823250;702498
00602;1409823250;801912
00603;1409823250;902380
00604;1409823251;1794
00605;1409823251;102224
00606;1409823251;201631
00607;1409823251;302076
00608;1409823251;402544
00609;1409823251;501931
00610;1409823251;602381
00611;1409823251;701781
00612;1409823251;802219
00613;1409823251;901641
00614;1409823252;2083
00615;1409823252;102593
00616;1409823252;201972
00617;1409823252;302417
00618;1409823252;401818
00619;1409823252;502265
00620;1409823252;601692
00621;1409823252;702136
00622;1409823252;802616
00623;1409823252;901991
00624;1409823253;2436
00625;1409823253;101867
00626;1409823253;202327
00627;1409823253;301734
00628;1409823253;402178
00629;1409823253;501604
00630;1409823253;602037
00631;1409823253;702481
00632;1409823253;801857
00633;1409823253;902298
00634;1409823254;1697
00635;1409823254;102187
00636;1409823254;201620
00637;1409823254;302049
00638;1409823254;402501
00639;1409823254;501871
00640;1409823254;602323
00641;1409823254;701722
00642;1409823254;802174
00643;1409823254;902664
00644;1409823255;2043
00645;1409823255;102549
00646;1409823255;201944
00647;1409823255;302399
00648;1409823255;401797
00649;1409823255;502232
00650;1409823255;601643
00651;1409823255;702073
00652;1409823255;802511
00653;1409823255;901878
00654;1409823256;2277
00655;1409823256;101749
00656;1409823256;202192
00657;1409823256;302676
00658;1409823256;402058
00659;1409823256;502505
00660;1409823256;601876
00661;1409823256;702313
00662;1409823256;801726
00663;1409823256;902161
00664;1409823257;2645
00665;1409823257;102026
00666;1409823257;202490
00667;1409823257;301871
00668;1409823257;402312
00669;1409823257;501719
00670;1409823257;602162
00671;1409823257;702659
00672;1409823257;802046
00673;1409823257;902494
00674;1409823258;1863
00675;1409823258;102319
00676;1409823258;201722
00677;1409823258;302162
00678;1409823258;402685
00679;1409823258;502092
00680;1409823258;602519
00681;1409823258;701893
00682;1409823258;802322
00683;1409823258;901717
00684;1409823259;2144
00685;1409823259;102611
00686;1409823259;201997
00687;1409823259;302450
00688;1409823259;401854
00689;1409823259;502305
00690;1409823259;601684
00691;1409823259;702089
00692;1409823259;802554
00693;1409823259;901933
00694;1409823260;2380
00695;1409823260;101794
00696;1409823260;202217
00697;1409823260;302697
00698;1409823260;402033
00699;1409823260;502479
00700;1409823260;601896
00701;1409823260;702330
00702;1409823260;801700
00703;1409823260;902124
00704;1409823261;2597
00705;1409823261;102036
00706;1409823261;202541
00707;1409823261;301912
00708;1409823261;402370
00709;1409823261;501763
00710;1409823261;602219
00711;1409823261;702677
00712;1409823261;802047
00713;1409823261;902489
00714;1409823262;1904
00715;1409823262;102414
00716;1409823262;201825
00717;1409823262;302268
00718;1409823262;401695
00719;1409823262;502124
00720;1409823262;602604
00721;1409823262;701974
00722;1409823262;802430
00723;1409823262;901842
00724;1409823263;2286
00725;1409823263;101748
00726;1409823263;202237
00727;1409823263;302704
00728;1409823263;402082
00729;1409823263;502543
00730;1409823263;601922
00731;1409823263;702355
00732;1409823263;801751
00733;1409823263;902174
00734;1409823264;2649
00735;1409823264;102086
00736;1409823264;202542
00737;1409823264;301919
00738;1409823264;402361
00739;1409823264;501763
00740;1409823264;602174
00741;1409823264;702642
00742;1409823264;802015
00743;1409823264;902422
00744;1409823265;1830
00745;1409823265;102435
00746;1409823265;201864
00747;1409823265;302303
00748;1409823265;401710
00749;1409823265;502141
00750;1409823265;602602
00751;1409823265;701948
00752;1409823265;802388
00753;1409823265;901779
00754;1409823266;2208
00755;1409823266;102678
00756;1409823266;202033
00757;1409823266;302473
00758;1409823266;401879
00759;1409823266;502310
00760;1409823266;602737
00761;1409823266;702126
00762;1409823266;802594
00763;1409823266;901962
00764;1409823267;2396
00765;1409823267;101799
00766;1409823267;202242
00767;1409823267;302714
00768;1409823267;402085
00769;1409823267;502525
00770;1409823267;601947
00771;1409823267;702384
00772;1409823267;801779
00773;1409823267;902227
00774;1409823268;2696
00775;1409823268;102070
00776;1409823268;202504
00777;1409823268;301897
00778;1409823268;402336
00779;1409823268;501732
00780;1409823268;602124
00781;1409823268;702597
00782;1409823268;801982
00783;1409823268;902424
00784;1409823269;1834
00785;1409823269;102327
00786;1409823269;201743
00787;1409823269;302173
00788;1409823269;402702
00789;1409823269;502068
00790;1409823269;602516
00791;1409823269;701915
00792;1409823269;802351
00793;1409823269;901746
00794;1409823270;2177
00795;1409823270;102746
00796;1409823270;202124
00797;1409823270;302575
00798;1409823270;401962
00799;1409823270;502411
00800;1409823270;601832
00801;1409823270;702249
00802;1409823270;802763
00803;1409823270;902173
00804;1409823271;2710
00805;1409823271;102171
00806;1409823271;202719
00807;1409823271;302139
00808;1409823271;402650
00809;1409823271;502036
00810;1409823271;602496
00811;1409823271;701913
00812;1409823271;802371
00813;1409823271;901782
00814;1409823272;2230
00815;1409823272;102700
00816;1409823272;202090
00817;1409823272;302573
00818;1409823272;401976
00819;1409823272;502415
00820;1409823272;601823
00821;1409823272;702268
00822;1409823272;802745
00823;1409823272;902123
00824;1409823273;2588
00825;1409823273;101986
00826;1409823273;202417
00827;1409823273;301831
00828;1409823273;402278
00829;1409823273;502746
00830;1409823273;602109
00831;1409823273;702576
00832;1409823273;801985
00833;1409823273;902411
00834;1409823274;1812
00835;1409823274;102252
00836;1409823274;202715
00837;1409823274;302105
00838;1409823274;402575
00839;1409823274;501989
00840;1409823274;602410
00841;1409823274;701822
00842;1409823274;802272
00843;1409823274;902745
00844;1409823275;2132
00845;1409823275;102613
00846;1409823275;202008
00847;1409823275;302416
