use external trigger (y/n)? do reference run (y/n)? 
EIB firmware version: 63328110

using internal timer trigger
Start Reference Run Now


press Ctrl-C to stop

0245688612,-2.880000
0245688712,-2.808000
0245688812,-2.736000
0245688912,-2.682000
0245689012,-2.610000
0245689112,-2.538000
0245689212,-2.466000
0245689312,-2.394000
0245689412,-2.322000
0245689512,-2.250000
0245689612,-2.178000
0245689712,-2.106000
0245689812,-2.034000
0245689912,-1.962000
0245690012,-1.908000
0245690112,-1.836000
0245690212,-1.764000
0245690312,-1.692000
0245690412,-1.620000
0245690512,-1.548000
0245690612,-1.476000
0245690712,-1.404000
0245690812,-1.332000
0245690912,-1.260000
0245691012,-1.188000
0245691112,-1.116000
0245691212,-1.062000
0245691312,-0.990000
0245691412,-0.918000
0245691512,-0.846000
0245691612,-0.774000
0245691712,-0.702000
0245691812,-0.630000
0245691912,-0.558000
0245692012,-0.486000
0245692112,-0.414000
0245692212,-0.342000
0245692312,-0.288000
0245692412,-0.216000
0245692512,-0.144000
0245692612,-0.072000
0245692712,0.000000
0245692812,0.072000
0245692912,0.144000
0245693012,0.216000
0245693112,0.288000
0245693212,0.342000
0245693312,0.414000
0245693412,0.486000
0245693512,0.558000
0245693612,0.630000
0245693712,0.702000
0245693812,0.774000
0245693912,0.846000
0245694012,0.918000
0245694112,0.990000
0245694212,1.044000
0245694312,1.116000
0245694412,1.188000
0245694512,1.260000
0245694612,1.332000
0245694712,1.404000
0245694812,1.476000
0245694912,1.548000
0245695012,1.620000
0245695112,1.692000
0245695212,1.764000
0245695312,1.818000
0245695412,1.890000
0245695512,1.962000
0245695612,2.034000
0245695712,2.106000
0245695812,2.178000
0245695912,2.250000
0245696012,2.322000
0245696112,2.394000
0245696212,2.466000
0245696312,2.538000
0245696412,2.610000
0245696512,2.682000
0245696612,2.736000
0245696712,2.772000
0245696812,2.808000
0245696912,2.808000
0245697012,2.808000
0245697112,2.808000
0245697212,2.808000
0245697312,2.808000
0245697412,2.808000
0245697512,2.808000
0245697612,2.808000
0245697712,2.808000
0245697812,2.808000
0245697912,2.808000
0245698012,2.808000
0245698112,2.808000
0245698212,2.808000
0245698312,2.808000
0245698412,2.808000
0245698512,2.808000
0245698612,2.808000
0245698712,2.808000
0245698812,2.808000
0245698912,2.808000
0245699012,2.808000
0245699112,2.808000
0245699212,2.808000
0245699312,2.808000
0245699412,2.808000
0245699512,2.808000
0245699612,2.808000
0245699712,2.808000
0245699812,2.808000
0245699912,2.808000
0245700012,2.808000
0245700112,2.808000
0245700212,2.808000
0245700312,2.808000
0245700412,2.808000
0245700512,2.808000
0245700612,2.808000
0245700712,2.808000
0245700812,2.808000
0245700912,2.808000
0245701012,2.808000
0245701112,2.808000
0245701212,2.808000
0245701312,2.808000
0245701412,2.808000
0245701512,2.808000
0245701612,2.808000
0245701712,2.808000
0245701812,2.808000
0245701912,2.808000
0245702012,2.808000
0245702112,2.808000
0245702212,2.808000
0245702312,2.808000
0245702412,2.808000
0245702512,2.808000
0245702612,2.808000
0245702712,2.808000
0245702812,2.808000
0245702912,2.808000
0245703012,2.808000
0245703112,2.808000
0245703212,2.808000
0245703312,2.808000
0245703412,2.808000
0245703512,2.808000
0245703612,2.808000
0245703712,2.808000
0245703812,2.808000
0245703912,2.808000
0245704012,2.808000
0245704112,2.808000
0245704212,2.808000
0245704312,2.808000
0245704412,2.808000
0245704512,2.808000
0245704612,2.808000
0245704712,2.808000
0245704812,2.808000
0245704912,2.790000
0245705012,2.790000
0245705112,2.790000
0245705212,2.790000
0245705312,2.790000
0245705412,2.790000
0245705512,2.790000
0245705612,2.772000
0245705712,2.772000
0245705812,2.772000
0245705912,2.772000
0245706012,2.772000
0245706112,2.754000
0245706212,2.754000
0245706312,2.754000
0245706412,2.754000
0245706512,2.754000
0245706612,2.736000
0245706712,2.736000
0245706812,2.736000
0245706912,2.718000
0245707012,2.718000
0245707112,2.718000
0245707212,2.700000
0245707312,2.700000
0245707412,2.700000
0245707512,2.700000
0245707612,2.682000
0245707712,2.682000
0245707812,2.682000
0245707912,2.664000
0245708012,2.664000
0245708112,2.646000
0245708212,2.646000
0245708312,2.646000
0245708412,2.628000
0245708512,2.628000
0245708612,2.628000
0245708712,2.610000
0245708812,2.610000
0245708912,2.592000
0245709012,2.592000
0245709112,2.592000
0245709212,2.574000
0245709312,2.574000
0245709412,2.574000
0245709512,2.556000
0245709612,2.556000
0245709712,2.538000
0245709812,2.538000
0245709912,2.538000
0245710012,2.520000
0245710112,2.520000
0245710212,2.520000
0245710312,2.502000
0245710412,2.502000
0245710512,2.484000
0245710612,2.484000
0245710712,2.484000
0245710812,2.466000
0245710912,2.466000
0245711012,2.448000
0245711112,2.448000
0245711212,2.448000
0245711312,2.430000
0245711412,2.430000
0245711512,2.430000
0245711612,2.412000
0245711712,2.412000
0245711812,2.394000
0245711912,2.394000
0245712012,2.394000
0245712112,2.376000
0245712212,2.376000
0245712312,2.358000
0245712412,2.358000
0245712512,2.358000
0245712612,2.340000
0245712712,2.340000
0245712812,2.340000
0245712912,2.322000
0245713012,2.322000
0245713112,2.304000
0245713212,2.304000
0245713312,2.304000
0245713412,2.286000
0245713512,2.286000
