# generated for laser system 1
# generation time: 2016-08-19 00:21:42.425316
#
# description: polar  start:    27 deg
#                     end:      140.0 deg
#                     steps:    30
#              azimut start:    -14.4791 deg
#                     end:      16.0 deg
#         scan speed: ver:      8000 ms/s
#                     hor:      2000 ms/s
#       approx shots: per scan: 755 shots
#                     total:    22650 shots
#        approx time:           
#
# N      HRM,     VRM,       HS,    VS,   S,  SC,    AT, AP
0, 2470000, -1308715, 15000, 15000, 0, 0, 12342, 0
1, -377965, 0, 2000, 8000, 4, 0, 12342, 728
2, 0, 21807, 2000, 8000, 0, 0, 12342, 728
3, 377965, 0, 2000, 8000, 4, 0, 12308, 728
4, 0, 21807, 2000, 8000, 0, 0, 12308, 728
5, -377965, 0, 2000, 8000, 4, 0, 12263, 728
6, 0, 21807, 2000, 8000, 0, 0, 12263, 728
7, 377965, 0, 2000, 8000, 4, 0, 12208, 728
8, 0, 21807, 2000, 8000, 0, 0, 12208, 728
9, -377965, 0, 2000, 8000, 4, 0, 12143, 728
10, 0, 21807, 2000, 8000, 0, 0, 12143, 728
11, 377965, 0, 2000, 8000, 4, 0, 12070, 728
12, 0, 21807, 2000, 8000, 0, 0, 12070, 728
13, -377965, 0, 2000, 8000, 4, 0, 11989, 728
14, 0, 21807, 2000, 8000, 0, 0, 11989, 728
15, 377965, 0, 2000, 8000, 4, 0, 11901, 728
16, 0, 21807, 2000, 8000, 0, 0, 11901, 728
17, -377965, 0, 2000, 8000, 4, 0, 11806, 728
18, 0, 21807, 2000, 8000, 0, 0, 11806, 728
19, 377965, 0, 2000, 8000, 4, 0, 11704, 728
20, 0, 21807, 2000, 8000, 0, 0, 11704, 728
21, -377965, 0, 2000, 8000, 4, 0, 11597, 728
22, 0, 21807, 2000, 8000, 0, 0, 11597, 728
23, 377965, 0, 2000, 8000, 4, 0, 11486, 728
24, 0, 21807, 2000, 8000, 0, 0, 11486, 728
25, -377965, 0, 2000, 8000, 4, 0, 11369, 728
26, 0, 21807, 2000, 8000, 0, 0, 11369, 728
27, 377965, 0, 2000, 8000, 4, 0, 11250, 728
28, 0, 21807, 2000, 8000, 0, 0, 11250, 728
29, -377965, 0, 2000, 8000, 4, 0, 11127, 728
30, 0, 21807, 2000, 8000, 0, 0, 11127, 728
31, 377965, 0, 2000, 8000, 4, 0, 11002, 728
32, 0, 21807, 2000, 8000, 0, 0, 11002, 728
33, -377965, 0, 2000, 8000, 4, 0, 10876, 728
34, 0, 21807, 2000, 8000, 0, 0, 10876, 728
35, 377965, 0, 2000, 8000, 4, 0, 10748, 728
36, 0, 21807, 2000, 8000, 0, 0, 10748, 728
37, -377965, 0, 2000, 8000, 4, 0, 10619, 728
38, 0, 21807, 2000, 8000, 0, 0, 10619, 728
39, 377965, 0, 2000, 8000, 4, 0, 10491, 728
40, 0, 21807, 2000, 8000, 0, 0, 10491, 728
41, -377965, 0, 2000, 8000, 4, 0, 10364, 728
42, 0, 21807, 2000, 8000, 0, 0, 10364, 728
43, 377965, 0, 2000, 8000, 4, 0, 10238, 728
44, 0, 21807, 2000, 8000, 0, 0, 10238, 728
45, -377965, 0, 2000, 8000, 4, 0, 10115, 728
46, 0, 21807, 2000, 8000, 0, 0, 10115, 728
47, 377965, 0, 2000, 8000, 4, 0, 9993, 728
48, 0, 21807, 2000, 8000, 0, 0, 9993, 728
49, -377965, 0, 2000, 8000, 4, 0, 9876, 728
50, 0, 21807, 2000, 8000, 0, 0, 9876, 728
51, 377965, 0, 2000, 8000, 4, 0, 9762, 728
52, 0, 21807, 2000, 8000, 0, 0, 9762, 728
53, -377965, 0, 2000, 8000, 4, 0, 9653, 728
54, 0, 21807, 2000, 8000, 0, 0, 9653, 728
55, 377965, 0, 2000, 8000, 4, 0, 9549, 728
56, 0, 21807, 2000, 8000, 0, 0, 9549, 728
57, -377965, 0, 2000, 8000, 4, 0, 9451, 728
58, 0, 21807, 2000, 8000, 0, 0, 9451, 728
59, 377965, 0, 2000, 8000, 4, 0, 9360, 728
60, 0, 21807, 2000, 8000, 0, 0, 9360, 728
