0063610549,220.554001
0063610650,220.554001
0063610750,220.554001
0063610850,220.554001
0063610950,220.554001
0063611050,220.554001
0063611151,220.554001
0063611251,220.554001
0063611351,220.554001
0063611451,220.554001
0063611551,220.554001
0063611652,220.554001
0063611752,220.554001
0063611852,220.535995
0063611952,220.535995
0063612052,220.535995
0063612153,220.535995
0063612253,220.535995
0063612353,220.535995
0063612453,220.535995
0063612553,220.535995
0063612654,220.535995
0063612754,220.535995
0063612854,220.535995
0063612954,220.535995
0063613054,220.535995
0063613155,220.535995
0063613255,220.535995
0063613355,220.535995
0063613455,220.535995
0063613555,220.535995
0063613656,220.535995
0063613756,220.535995
0063613856,220.535995
0063613956,220.535995
0063614056,220.535995
0063614157,220.535995
0063614257,220.535995
0063614357,220.535995
0063614457,220.535995
0063614557,220.535995
0063614658,220.535995
0063614758,220.535995
0063614858,220.535995
0063614958,220.535995
0063615058,220.535995
0063615159,220.535995
0063615259,220.535995
0063615359,220.535995
0063615459,220.535995
0063615559,220.535995
0063615660,220.535995
0063615760,220.518005
0063615860,220.481995
0063615960,220.445999
0063616060,220.410004
0063616161,220.356003
0063616261,220.302002
0063616361,220.248001
0063616461,220.194000
0063616561,220.139999
0063616662,220.085999
0063616762,220.031998
0063616862,219.977997
0063616962,219.923996
0063617062,219.869995
0063617163,219.798004
0063617263,219.744003
0063617363,219.690002
0063617463,219.636002
0063617563,219.582001
0063617664,219.528000
0063617764,219.473999
0063617864,219.419998
0063617964,219.365997
0063618064,219.294006
0063618165,219.240005
0063618265,219.186005
0063618365,219.132004
0063618465,219.078003
0063618565,219.024002
0063618666,218.970001
0063618766,218.916000
0063618866,218.843994
0063618966,218.789993
0063619066,218.735992
0063619167,218.682007
0063619267,218.628006
0063619367,218.574005
0063619467,218.520004
0063619567,218.466003
0063619668,218.412003
0063619768,218.339996
0063619868,218.285995
0063619968,218.231995
0063620068,218.177994
0063620169,218.123993
0063620269,218.070007
0063620369,218.016006
0063620469,217.944000
0063620569,217.889999
0063620670,217.835999
0063620770,217.781998
0063620870,217.727997
0063620970,217.673996
0063621070,217.619995
0063621171,217.548004
0063621271,217.494003
0063621371,217.440002
0063621471,217.386002
0063621571,217.332001
0063621672,217.278000
0063621772,217.223999
0063621872,217.169998
0063621972,217.098007
0063622072,217.044006
0063622172,216.990005
0063622273,216.936005
0063622373,216.882004
0063622473,216.828003
0063622573,216.774002
0063622673,216.720001
0063622774,216.647995
0063622874,216.593994
0063622974,216.539993
0063623074,216.485992
0063623174,216.432007
0063623275,216.378006
0063623375,216.324005
0063623475,216.251999
0063623575,216.197998
0063623675,216.143997
0063623776,216.089996
0063623876,216.035995
0063623976,215.981995
0063624076,215.927994
0063624176,215.873993
0063624277,215.820007
0063624377,215.748001
0063624477,215.694000
0063624577,215.639999
0063624677,215.585999
0063624778,215.531998
0063624878,215.477997
0063624978,215.423996
0063625078,215.369995
0063625178,215.315994
0063625279,215.244003
0063625379,215.190002
0063625479,215.136002
0063625579,215.082001
0063625679,215.028000
0063625780,214.973999
0063625880,214.919998
0063625980,214.865997
0063626080,214.794006
0063626180,214.740005
0063626281,214.686005
0063626381,214.632004
0063626481,214.578003
0063626581,214.524002
0063626681,214.470001
0063626782,214.397995
0063626882,214.343994
0063626982,214.289993
0063627082,214.235992
0063627182,214.182007
0063627283,214.128006
0063627383,214.074005
0063627483,214.020004
0063627583,213.947998
0063627683,213.893997
0063627784,213.839996
0063627884,213.785995
0063627984,213.731995
0063628084,213.677994
0063628184,213.623993
0063628285,213.552002
0063628385,213.498001
0063628485,213.444000
0063628585,213.389999
0063628685,213.335999
0063628786,213.281998
0063628886,213.227997
0063628986,213.173996
0063629086,213.102005
0063629186,213.048004
0063629287,212.994003
0063629387,212.940002
0063629487,212.886002
0063629587,212.832001
0063629687,212.778000
0063629788,212.723999
0063629888,212.651993
0063629988,212.598007
0063630088,212.544006
0063630188,212.490005
0063630289,212.436005
0063630389,212.382004
0063630489,212.328003
0063630589,212.274002
0063630689,212.201996
0063630790,212.147995
0063630890,212.093994
0063630990,212.039993
0063631090,211.985992
0063631190,211.932007
0063631291,211.878006
0063631391,211.824005
0063631491,211.751999
0063631591,211.697998
0063631691,211.643997
0063631792,211.589996
0063631892,211.535995
0063631992,211.481995
0063632092,211.427994
