0242343112,-2.880000
0242343212,-2.736000
0242343312,-2.592000
0242343412,-2.466000
0242343512,-2.322000
0242343612,-2.178000
0242343712,-2.052000
0242343812,-1.908000
0242343912,-1.764000
0242344012,-1.620000
0242344112,-1.476000
0242344212,-1.332000
0242344312,-1.188000
0242344412,-1.044000
0242344512,-0.918000
0242344612,-0.774000
0242344712,-0.630000
0242344812,-0.486000
0242344912,-0.342000
0242345012,-0.216000
0242345112,-0.072000
0242345212,0.072000
0242345312,0.216000
0242345412,0.342000
0242345512,0.486000
0242345612,0.630000
0242345712,0.720000
0242345812,0.774000
0242345912,0.774000
0242346012,0.774000
0242346112,0.774000
0242346212,0.792000
0242346312,0.864000
0242346412,0.972000
0242346512,1.062000
0242346612,1.170000
0242346712,1.278000
0242346812,1.386000
0242346912,1.494000
0242347012,1.602000
0242347112,1.692000
0242347212,1.800000
0242347312,1.908000
0242347412,2.016000
0242347512,2.124000
0242347612,2.232000
0242347712,2.340000
0242347812,2.448000
0242347912,2.556000
0242348012,2.646000
0242348112,2.754000
0242348212,2.808000
0242348312,2.826000
0242348412,2.826000
0242348512,2.826000
0242348612,2.826000
0242348712,2.826000
0242348812,2.826000
0242348912,2.826000
0242349012,2.826000
0242349112,2.826000
0242349212,2.826000
0242349312,2.826000
0242349412,2.826000
0242349512,2.826000
0242349612,2.826000
0242349712,2.826000
0242349812,2.826000
0242349912,2.826000
0242350012,2.826000
0242350112,2.826000
0242350212,2.826000
0242350312,2.826000
0242350412,2.826000
0242350512,2.826000
0242350612,2.826000
0242350712,2.826000
0242350812,2.826000
0242350912,2.826000
0242351012,2.826000
0242351112,2.826000
0242351212,2.826000
0242351312,2.826000
0242351412,2.808000
0242351512,2.808000
0242351612,2.808000
0242351712,2.808000
0242351812,2.808000
0242351912,2.808000
0242352012,2.808000
0242352112,2.790000
0242352212,2.790000
0242352312,2.790000
0242352412,2.790000
0242352512,2.790000
0242352612,2.772000
0242352712,2.772000
0242352812,2.772000
0242352912,2.772000
0242353012,2.754000
0242353112,2.754000
0242353212,2.754000
0242353312,2.754000
0242353412,2.736000
0242353512,2.736000
0242353612,2.736000
0242353712,2.718000
0242353812,2.718000
0242353912,2.718000
0242354012,2.700000
0242354112,2.700000
0242354212,2.700000
0242354312,2.700000
0242354412,2.682000
0242354512,2.682000
0242354612,2.664000
0242354712,2.664000
0242354812,2.664000
0242354912,2.646000
0242355012,2.646000
0242355112,2.646000
0242355212,2.628000
0242355312,2.628000
